Var1,Var2
322,11.4707096422021
323,11.4691000788146
324,11.4674907270393
325,11.4658815868751
326,11.464272658321
327,11.4626639413757
328,11.4610554360381
329,11.459447142307
330,11.4578390601814
331,11.4562311896599
332,11.4546235307415
333,11.4530160834251
334,11.4514088477094
335,11.4498018235934
336,11.4481950110758
337,11.4465884101556
338,11.4449820208315
339,11.4433758431024
340,11.4417698769672
341,11.4401641224247
342,11.4385585794738
343,11.4369532481133
344,11.435348128342
345,11.4337432201588
346,11.4321385235626
347,11.4305340385521
348,11.4289297651263
349,11.427325703284
350,11.425721853024
351,11.4241182143452
352,11.4225147872465
353,11.4209115717266
354,11.4193085677844
355,11.4177057754188
356,11.4161031946287
357,11.4145008254128
358,11.41289866777
359,11.4112967216992
360,11.4096949871992
361,11.4080934642689
362,11.4064921529071
363,11.4048910531126
364,11.4032901648843
365,11.4016894882211
366,11.4000890231218
367,11.3984887695852
368,11.3968887276103
369,11.3952888971957
370,11.3936892783405
371,11.3920898710433
372,11.3904906753032
373,11.3888916911189
374,11.3872929184893
375,11.3856943574132
376,11.3840960078895
377,11.382497869917
378,11.3808999434945
379,11.379302228621
380,11.3777047252952
381,11.3761074335161
382,11.3745103532824
383,11.372913484593
384,11.3713168274468
385,11.3697203818426
386,11.3681241477792
387,11.3665281252555
388,11.3649323142704
389,11.3633367148226
390,11.3617413269111
391,11.3601461505347
392,11.3585511856922
393,11.3569564323825
394,11.3553618906044
395,11.3537675603568
396,11.3521734416386
397,11.3505795344485
398,11.3489858387854
399,11.3473923546482
400,11.3457990820356
401,11.3442060209467
402,11.3426131713802
403,11.3410205333349
404,11.3394281068097
405,11.3378358918035
406,11.3362438883151
407,11.3346520963433
408,11.3330605158871
409,11.3314691469451
410,11.3298779895164
411,11.3282870435997
412,11.3266963091939
413,11.3251057862978
414,11.3235154749103
415,11.3219253750302
416,11.3203354866564
417,11.3187458097877
418,11.317156344423
419,11.3155670905611
420,11.3139780482009
421,11.3123892173412
422,11.3108005979808
423,11.3092121901187
424,11.3076239937536
425,11.3060360088844
426,11.30444823551
427,11.3028606736291
428,11.3012733232407
429,11.2996861843436
430,11.2980992569367
431,11.2965125410187
432,11.2949260365886
433,11.2933397436451
434,11.2917536621872
435,11.2901677922137
436,11.2885821337234
437,11.2869966867151
438,11.2854114511878
439,11.2838264271402
440,11.2822416145713
441,11.2806570134799
442,11.2790726238647
443,11.2774884457247
444,11.2759044790587
445,11.2743207238656
446,11.2727371801441
447,11.2711538478933
448,11.2695707271118
449,11.2679878177985
450,11.2664051199524
451,11.2648226335722
452,11.2632403586567
453,11.261658295205
454,11.2600764432156
455,11.2584948026877
456,11.2569133736199
457,11.2553321560111
458,11.2537511498602
459,11.252170355166
460,11.2505897719274
461,11.2490094001432
462,11.2474292398123
463,11.2458492909334
464,11.2442695535056
465,11.2426900275275
466,11.2411107129981
467,11.2395316099162
468,11.2379527182806
469,11.2363740380902
470,11.2347955693439
471,11.2332173120405
472,11.2316392661788
473,11.2300614317577
474,11.228483808776
475,11.2269063972326
476,11.2253291971263
477,11.2237522084561
478,11.2221754312206
479,11.2205988654188
480,11.2190225110495
481,11.2174463681116
482,11.2158704366039
483,11.2142947165253
484,11.2127192078745
485,11.2111439106506
486,11.2095688248522
487,11.2079939504783
488,11.2064192875277
489,11.2048448359992
490,11.2032705958917
491,11.2016965672041
492,11.2001227499351
493,11.1985491440837
494,11.1969757496487
495,11.1954025666289
496,11.1938295950232
497,11.1922568348304
498,11.1906842860494
499,11.189111948679
500,11.1875398227181
501,11.1859679081655
502,11.18439620502
503,11.1828247132806
504,11.181253432946
505,11.1796823640152
506,11.1781115064869
507,11.17654086036
508,11.1749704256333
509,11.1734002023058
510,11.1718301903761
511,11.1702603898433
512,11.1686908007062
513,11.1671214229635
514,11.1655522566141
515,11.1639833016569
516,11.1624145580908
517,11.1608460259145
518,11.159277705127
519,11.157709595727
520,11.1561416977135
521,11.1545740110852
522,11.153006535841
523,11.1514392719799
524,11.1498722195005
525,11.1483053784017
526,11.1467387486825
527,11.1451723303416
528,11.143606123378
529,11.1420401277904
530,11.1404743435776
531,11.1389087707387
532,11.1373434092723
533,11.1357782591773
534,11.1342133204527
535,11.1326485930971
536,11.1310840771096
537,11.1295197724889
538,11.1279556792338
539,11.1263917973433
540,11.1248281268162
541,11.1232646676512
542,11.1217014198474
543,11.1201383834034
544,11.1185755583182
545,11.1170129445907
546,11.1154505422195
547,11.1138883512037
548,11.1123263715421
549,11.1107646032334
550,11.1092030462766
551,11.1076417006705
552,11.1060805664139
553,11.1045196435057
554,11.1029589319448
555,11.1013984317299
556,11.09983814286
557,11.0982780653338
558,11.0967181991503
559,11.0951585443082
560,11.0935991008065
561,11.0920398686439
562,11.0904808478194
563,11.0889220383317
564,11.0873634401798
565,11.0858050533624
566,11.0842468778784
567,11.0826889137266
568,11.081131160906
569,11.0795736194153
570,11.0780162892534
571,11.0764591704192
572,11.0749022629114
573,11.073345566729
574,11.0717890818708
575,11.0702328083356
576,11.0686767461223
577,11.0671208952298
578,11.0655652556568
579,11.0640098274022
580,11.0624546104649
581,11.0608996048438
582,11.0593448105376
583,11.0577902275452
584,11.0562358558655
585,11.0546816954972
586,11.0531277464394
587,11.0515740086908
588,11.0500204822502
589,11.0484671671165
590,11.0469140632885
591,11.0453611707652
592,11.0438084895453
593,11.0422560196277
594,11.0407037610112
595,11.0391517136948
596,11.0375998776771
597,11.0360482529571
598,11.0344968395337
599,11.0329456374057
600,11.0313946465718
601,11.0298438670311
602,11.0282932987822
603,11.0267429418242
604,11.0251927961557
605,11.0236428617757
606,11.022093138683
607,11.0205436268765
608,11.018994326355
609,11.0174452371173
610,11.0158963591623
611,11.0143476924889
612,11.0127992370959
613,11.0112509929821
614,11.0097029601464
615,11.0081551385877
616,11.0066075283047
617,11.0050601292964
618,11.0035129415615
619,11.001965965099
620,11.0004191999076
621,10.9988726459863
622,10.9973263033338
623,10.9957801719491
624,10.9942342518309
625,10.9926885429782
626,10.9911430453897
627,10.9895977590643
628,10.9880526840008
629,10.9865078201982
630,10.9849631676552
631,10.9834187263708
632,10.9818744963436
633,10.9803304775727
634,10.9787866700568
635,10.9772430737948
636,10.9756996887855
637,10.9741565150278
638,10.9726135525206
639,10.9710708012626
640,10.9695282612527
641,10.9679859324898
642,10.9664438149728
643,10.9649019087004
644,10.9633602136715
645,10.961818729885
646,10.9602774573397
647,10.9587363960345
648,10.9571955459682
649,10.9556549071396
650,10.9541144795476
651,10.9525742631911
652,10.9510342580689
653,10.9494944641798
654,10.9479548815227
655,10.9464155100965
656,10.9448763498999
657,10.9433374009319
658,10.9417986631913
659,10.9402601366769
660,10.9387218213875
661,10.9371837173221
662,10.9356458244795
663,10.9341081428585
664,10.9325706724579
665,10.9310334132767
666,10.9294963653136
667,10.9279595285676
668,10.9264229030374
669,10.9248864887219
670,10.92335028562
671,10.9218142937304
672,10.9202785130521
673,10.9187429435839
674,10.9172075853247
675,10.9156724382732
676,10.9141375024284
677,10.9126027777891
678,10.9110682643541
679,10.9095339621222
680,10.9079998710924
681,10.9064659912635
682,10.9049323226343
683,10.9033988652037
684,10.9018656189705
685,10.9003325839336
686,10.8987997600918
687,10.8972671474439
688,10.8957347459889
689,10.8942025557255
690,10.8926705766526
691,10.891138808769
692,10.8896072520737
693,10.8880759065654
694,10.886544772243
695,10.8850138491054
696,10.8834831371513
697,10.8819526363797
698,10.8804223467893
699,10.8788922683791
700,10.8773624011479
701,10.8758327450945
702,10.8743033002178
703,10.8727740665166
704,10.8712450439897
705,10.8697162326361
706,10.8681876324545
707,10.8666592434439
708,10.865131065603
709,10.8636030989308
710,10.8620753434259
711,10.8605477990874
712,10.8590204659141
713,10.8574933439047
714,10.8559664330582
715,10.8544397333733
716,10.8529132448491
717,10.8513869674842
718,10.8498609012775
719,10.8483350462279
720,10.8468094023343
721,10.8452839695954
722,10.8437587480102
723,10.8422337375774
724,10.8407089382959
725,10.8391843501646
726,10.8376599731824
727,10.836135807348
728,10.8346118526603
729,10.8330881091182
730,10.8315645767204
731,10.830041255466
732,10.8285181453536
733,10.8269952463822
734,10.8254725585505
735,10.8239500818576
736,10.8224278163021
737,10.8209057618829
738,10.819383918599
739,10.817862286449
740,10.816340865432
741,10.8148196555467
742,10.8132986567919
743,10.8117778691666
744,10.8102572926696
745,10.8087369272996
746,10.8072167730557
747,10.8056968299365
748,10.8041770979411
749,10.8026575770681
750,10.8011382673165
751,10.7996191686851
752,10.7981002811727
753,10.7965816047782
754,10.7950631395005
755,10.7935448853384
756,10.7920268422907
757,10.7905090103564
758,10.7889913895341
759,10.7874739798229
760,10.7859567812214
761,10.7844397937287
762,10.7829230173435
763,10.7814064520646
764,10.779890097891
765,10.7783739548215
766,10.7768580228548
767,10.77534230199
768,10.7738267922257
769,10.7723114935609
770,10.7707964059945
771,10.7692815295251
772,10.7677668641518
773,10.7662524098733
774,10.7647381666886
775,10.7632241345963
776,10.7617103135955
777,10.7601967036849
778,10.7586833048634
779,10.7571701171298
780,10.7556571404831
781,10.7541443749219
782,10.7526318204452
783,10.7511194770519
784,10.7496073447407
785,10.7480954235106
786,10.7465837133603
787,10.7450722142887
788,10.7435609262947
789,10.7420498493771
790,10.7405389835348
791,10.7390283287666
792,10.7375178850713
793,10.7360076524478
794,10.734497630895
795,10.7329878204117
796,10.7314782209967
797,10.7299688326489
798,10.7284596553672
799,10.7269506891503
800,10.7254419339972
801,10.7239333899067
802,10.7224250568776
803,10.7209169349088
804,10.719409023999
805,10.7179013241473
806,10.7163938353524
807,10.7148865576132
808,10.7133794909284
809,10.7118726352971
810,10.7103659907179
811,10.7088595571898
812,10.7073533347116
813,10.7058473232822
814,10.7043415229003
815,10.7028359335649
816,10.7013305552748
817,10.6998253880289
818,10.6983204318259
819,10.6968156866648
820,10.6953111525444
821,10.6938068294635
822,10.6923027174209
823,10.6907988164157
824,10.6892951264464
825,10.6877916475121
826,10.6862883796116
827,10.6847853227437
828,10.6832824769073
829,10.6817798421012
830,10.6802774183242
831,10.6787752055752
832,10.6772732038531
833,10.6757714131567
834,10.6742698334849
835,10.6727684648365
836,10.6712673072103
837,10.6697663606052
838,10.66826562502
839,10.6667651004536
840,10.6652647869049
841,10.6637646843726
842,10.6622647928557
843,10.660765112353
844,10.6592656428633
845,10.6577663843854
846,10.6562673369183
847,10.6547685004608
848,10.6532698750117
849,10.6517714605698
850,10.650273257134
851,10.6487752647033
852,10.6472774832763
853,10.645779912852
854,10.6442825534291
855,10.6427854050067
856,10.6412884675834
857,10.6397917411581
858,10.6382952257298
859,10.6367989212972
860,10.6353028278592
861,10.6338069454146
862,10.6323112739623
863,10.6308158135012
864,10.62932056403
865,10.6278255255476
866,10.626330698053
867,10.6248360815448
868,10.623341676022
869,10.6218474814834
870,10.6203534979279
871,10.6188597253543
872,10.6173661637615
873,10.6158728131482
874,10.6143796735134
875,10.6128867448559
876,10.6113940271746
877,10.6099015204683
878,10.6084092247358
879,10.606917139976
880,10.6054252661877
881,10.6039336033698
882,10.6024421515212
883,10.6009509106406
884,10.599459880727
885,10.5979690617791
886,10.5964784537959
887,10.5949880567761
888,10.5934978707187
889,10.5920078956224
890,10.5905181314862
891,10.5890285783088
892,10.5875392360891
893,10.5860501048259
894,10.5845611845182
895,10.5830724751647
896,10.5815839767644
897,10.5800956893159
898,10.5786076128183
899,10.5771197472703
900,10.5756320926708
901,10.5741446490186
902,10.5726574163127
903,10.5711703945517
904,10.5696835837347
905,10.5681969838603
906,10.5667105949276
907,10.5652244169352
908,10.5637384498821
909,10.5622526937672
910,10.5607671485892
911,10.559281814347
912,10.5577966910395
913,10.5563117786655
914,10.5548270772239
915,10.5533425867134
916,10.551858307133
917,10.5503742384815
918,10.5488903807578
919,10.5474067339606
920,10.5459232980889
921,10.5444400731415
922,10.5429570591172
923,10.5414742560149
924,10.5399916638334
925,10.5385092825716
926,10.5370271122283
927,10.5355451528024
928,10.5340634042928
929,10.5325818666982
930,10.5311005400175
931,10.5296194242495
932,10.5281385193932
933,10.5266578254474
934,10.5251773424108
935,10.5236970702824
936,10.522217009061
937,10.5207371587455
938,10.5192575193346
939,10.5177780908273
940,10.5162988732224
941,10.5148198665188
942,10.5133410707152
943,10.5118624858105
944,10.5103841118037
945,10.5089059486934
946,10.5074279964787
947,10.5059502551582
948,10.504472724731
949,10.5029954051957
950,10.5015182965514
951,10.5000413987967
952,10.4985647119306
953,10.4970882359519
954,10.4956119708595
955,10.4941359166522
956,10.4926600733288
957,10.4911844408882
958,10.4897090193293
959,10.4882338086509
960,10.4867588088518
961,10.4852840199309
962,10.483809441887
963,10.4823350747191
964,10.4808609184258
965,10.4793869730062
966,10.4779132384589
967,10.476439714783
968,10.4749664019772
969,10.4734933000403
970,10.4720204089713
971,10.4705477287689
972,10.469075259432
973,10.4676030009595
974,10.4661309533503
975,10.464659116603
976,10.4631874907167
977,10.4617160756901
978,10.4602448715221
979,10.4587738782116
980,10.4573030957574
981,10.4558325241583
982,10.4543621634132
983,10.4528920135209
984,10.4514220744803
985,10.4499523462902
986,10.4484828289496
987,10.4470135224571
988,10.4455444268118
989,10.4440755420123
990,10.4426068680576
991,10.4411384049466
992,10.439670152678
993,10.4382021112507
994,10.4367342806635
995,10.4352666609154
996,10.4337992520051
997,10.4323320539316
998,10.4308650666936
999,10.42939829029
1000,10.4279317247196
1001,10.4264653699813
1002,10.424999226074
1003,10.4235332929964
1004,10.4220675707475
1005,10.4206020593261
1006,10.419136758731
1007,10.417671668961
1008,10.4162067900151
1009,10.4147421218921
1010,10.4132776645908
1011,10.4118134181101
1012,10.4103493824488
1013,10.4088855576057
1014,10.4074219435797
1015,10.4059585403698
1016,10.4044953479746
1017,10.403032366393
1018,10.401569595624
1019,10.4001070356663
1020,10.3986446865188
1021,10.3971825481804
1022,10.3957206206499
1023,10.394258903926
1024,10.3927973980078
1025,10.391336102894
1026,10.3898750185835
1027,10.3884141450751
1028,10.3869534823677
1029,10.3854930304602
1030,10.3840327893513
1031,10.3825727590399
1032,10.3811129395248
1033,10.379653330805
1034,10.3781939328793
1035,10.3767347457464
1036,10.3752757694054
1037,10.3738170038549
1038,10.3723584490939
1039,10.3709001051211
1040,10.3694419719356
1041,10.367984049536
1042,10.3665263379212
1043,10.3650688370902
1044,10.3636115470417
1045,10.3621544677746
1046,10.3606975992877
1047,10.3592409415798
1048,10.35778449465
1049,10.3563282584968
1050,10.3548722331194
1051,10.3534164185163
1052,10.3519608146866
1053,10.3505054216291
1054,10.3490502393426
1055,10.3475952678259
1056,10.3461405070779
1057,10.3446859570975
1058,10.3432316178835
1059,10.3417774894348
1060,10.3403235717502
1061,10.3388698648284
1062,10.3374163686685
1063,10.3359630832693
1064,10.3345100086295
1065,10.333057144748
1066,10.3316044916238
1067,10.3301520492556
1068,10.3286998176422
1069,10.3272477967826
1070,10.3257959866755
1071,10.3243443873199
1072,10.3228929987145
1073,10.3214418208583
1074,10.31999085375
1075,10.3185400973885
1076,10.3170895517727
1077,10.3156392169014
1078,10.3141890927735
1079,10.3127391793877
1080,10.311289476743
1081,10.3098399848382
1082,10.3083907036721
1083,10.3069416332437
1084,10.3054927735516
1085,10.3040441245949
1086,10.3025956863723
1087,10.3011474588827
1088,10.2996994421249
1089,10.2982516360978
1090,10.2968040408002
1091,10.2953566562309
1092,10.2939094823889
1093,10.292462519273
1094,10.291015766882
1095,10.2895692252147
1096,10.2881228942701
1097,10.2866767740469
1098,10.285230864544
1099,10.2837851657603
1100,10.2823396776945
1101,10.2808944003457
1102,10.2794493337125
1103,10.2780044777938
1104,10.2765598325886
1105,10.2751153980955
1106,10.2736711743136
1107,10.2722271612416
1108,10.2707833588784
1109,10.2693397672228
1110,10.2678963862737
1111,10.2664532160299
1112,10.2650102564903
1113,10.2635675076537
1114,10.2621249695189
1115,10.2606826420849
1116,10.2592405253504
1117,10.2577986193144
1118,10.2563569239756
1119,10.2549154393329
1120,10.2534741653852
1121,10.2520331021312
1122,10.2505922495699
1123,10.2491516077001
1124,10.2477111765206
1125,10.2462709560304
1126,10.2448309462281
1127,10.2433911471128
1128,10.2419515586832
1129,10.2405121809381
1130,10.2390730138765
1131,10.2376340574972
1132,10.2361953117989
1133,10.2347567767807
1134,10.2333184524412
1135,10.2318803387795
1136,10.2304424357942
1137,10.2290047434843
1138,10.2275672618486
1139,10.226129990886
1140,10.2246929305953
1141,10.2232560809753
1142,10.2218194420249
1143,10.2203830137429
1144,10.2189467961283
1145,10.2175107891798
1146,10.2160749928963
1147,10.2146394072766
1148,10.2132040323196
1149,10.2117688680241
1150,10.210333914389
1151,10.2088991714131
1152,10.2074646390953
1153,10.2060303174345
1154,10.2045962064293
1155,10.2031623060789
1156,10.2017286163818
1157,10.2002951373371
1158,10.1988618689435
1159,10.1974288112
1160,10.1959959641053
1161,10.1945633276583
1162,10.1931309018578
1163,10.1916986867028
1164,10.1902666821919
1165,10.1888348883242
1166,10.1874033050984
1167,10.1859719325134
1168,10.1845407705681
1169,10.1831098192612
1170,10.1816790785916
1171,10.1802485485582
1172,10.1788182291599
1173,10.1773881203954
1174,10.1759582222636
1175,10.1745285347634
1176,10.1730990578936
1177,10.1716697916531
1178,10.1702407360407
1179,10.1688118910552
1180,10.1673832566956
1181,10.1659548329606
1182,10.1645266198491
1183,10.1630986173599
1184,10.161670825492
1185,10.1602432442441
1186,10.158815873615
1187,10.1573887136037
1188,10.155961764209
1189,10.1545350254297
1190,10.1531084972647
1191,10.1516821797129
1192,10.150256072773
1193,10.1488301764439
1194,10.1474044907245
1195,10.1459790156136
1196,10.1445537511101
1197,10.1431286972128
1198,10.1417038539206
1199,10.1402792212322
1200,10.1388547991466
1201,10.1374305876626
1202,10.1360065867791
1203,10.1345827964949
1204,10.1331592168088
1205,10.1317358477197
1206,10.1303126892265
1207,10.1288897413279
1208,10.1274670040229
1209,10.1260444773102
1210,10.1246221611888
1211,10.1232000556575
1212,10.121778160715
1213,10.1203564763604
1214,10.1189350025924
1215,10.1175137394098
1216,10.1160926868116
1217,10.1146718447965
1218,10.1132512133635
1219,10.1118307925113
1220,10.1104105822388
1221,10.1089905825449
1222,10.1075707934283
1223,10.106151214888
1224,10.1047318469228
1225,10.1033126895316
1226,10.1018937427131
1227,10.1004750064663
1228,10.09905648079
1229,10.097638165683
1230,10.0962200611442
1231,10.0948021671724
1232,10.0933844837665
1233,10.0919670109253
1234,10.0905497486477
1235,10.0891326969325
1236,10.0877158557786
1237,10.0862992251848
1238,10.0848828051499
1239,10.0834665956729
1240,10.0820505967525
1241,10.0806348083876
1242,10.0792192305771
1243,10.0778038633198
1244,10.0763887066145
1245,10.0749737604601
1246,10.0735590248555
1247,10.0721444997994
1248,10.0707301852908
1249,10.0693160813285
1250,10.0679021879113
1251,10.0664885050381
1252,10.0650750327077
1253,10.063661770919
1254,10.0622487196708
1255,10.060835878962
1256,10.0594232487914
1257,10.0580108291578
1258,10.0565986200602
1259,10.0551866214974
1260,10.0537748334681
1261,10.0523632559713
1262,10.0509518890058
1263,10.0495407325705
1264,10.0481297866642
1265,10.0467190512857
1266,10.0453085264339
1267,10.0438982121076
1268,10.0424881083057
1269,10.0410782150271
1270,10.0396685322705
1271,10.0382590600349
1272,10.0368497983191
1273,10.0354407471219
1274,10.0340319064421
1275,10.0326232762787
1276,10.0312148566305
1277,10.0298066474962
1278,10.0283986488748
1279,10.0269908607652
1280,10.0255832831661
1281,10.0241759160764
1282,10.022768759495
1283,10.0213618134206
1284,10.0199550778522
1285,10.0185485527887
1286,10.0171422382287
1287,10.0157361341713
1288,10.0143302406152
1289,10.0129245575592
1290,10.0115190850023
1291,10.0101138229433
1292,10.0087087713811
1293,10.0073039303144
1294,10.0058992997421
1295,10.0044948796631
1296,10.0030906700762
1297,10.0016866709803
1298,10.0002828823742
1299,9.99887930425676
1300,9.99747593662683
1301,9.99607277948326
1302,9.9946698328249
1303,9.99326709665059
1304,9.99186457095918
1305,9.99046225574952
1306,9.98906015102046
1307,9.98765825677084
1308,9.98625657299951
1309,9.98485509970531
1310,9.98345383688711
1311,9.98205278454374
1312,9.98065194267404
1313,9.97925131127688
1314,9.97785089035109
1315,9.97645067989553
1316,9.97505067990904
1317,9.97365089039046
1318,9.97225131133865
1319,9.97085194275246
1320,9.96945278463073
1321,9.96805383697231
1322,9.96665509977604
1323,9.96525657304078
1324,9.96385825676536
1325,9.96246015094865
1326,9.96106225558949
1327,9.95966457068671
1328,9.95826709623918
1329,9.95686983224574
1330,9.95547277870524
1331,9.95407593561652
1332,9.95267930297844
1333,9.95128288078983
1334,9.94988666904955
1335,9.94849066775644
1336,9.94709487690936
1337,9.94569929650714
1338,9.94430392654865
1339,9.94290876703272
1340,9.9415138179582
1341,9.94011907932394
1342,9.93872455112879
1343,9.93733023337159
1344,9.9359361260512
1345,9.93454222916645
1346,9.93314854271621
1347,9.9317550666993
1348,9.9303618011146
1349,9.92896874596093
1350,9.92757590123715
1351,9.9261832669421
1352,9.92479084307464
1353,9.92339862963361
1354,9.92200662661786
1355,9.92061483402623
1356,9.91922325185758
1357,9.91783188011074
1358,9.91644071878458
1359,9.91504976787793
1360,9.91365902738965
1361,9.91226849731857
1362,9.91087817766355
1363,9.90948806842344
1364,9.90809816959709
1365,9.90670848118333
1366,9.90531900318103
1367,9.90392973558902
1368,9.90254067840615
1369,9.90115183163127
1370,9.89976319526324
1371,9.89837476930089
